package,Dataset,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5,window_size,Class
eternafold_B,"Watters,2018",-0.0006254774484999991,0.027423233937783512,-0.056224129725,0.0526595828975,0.5711601441517655,0.8477784353200121,-1.3071054866094551,1.9034593480043915,300,viral_gRNA
eternafold_B,"Watts,2009",0.5148109732782996,0.007779823619287295,0.49958143165749996,0.5297750348475,1.4539599561093781,0.1669576843989809,1.1066724228668836,1.7677349501554602,300,viral_gRNA
rnasoft_blstar,"Dadonaite,2019",0.2959863109554999,0.007388193076314309,0.2811347123975,0.31066095375,0.2373951704521175,0.18632645664911018,-0.1381262990072008,0.5753953689432059,300,viral_gRNA
rnasoft_blstar,"Huber, 2019 in virion",0.3780656545874994,0.002970237444051131,0.372277290385,0.3837576662775,0.3029557840156213,0.06805269612563604,0.16481576708413245,0.4329494058706176,300,viral_gRNA
rnasoft_blstar,"Huber, 2019 in vitro",0.17336176157710007,0.007809878038996959,0.1589422411575,0.18770138937750003,0.24619280155738044,0.67386137696874,-1.1069015072499808,1.479772996279222,300,viral_gRNA
rnasoft_blstar,"Kutchko,2018",0.40066793511950016,0.005204437742826509,0.39072850606750004,0.41073597982250004,0.4178289051563148,0.1326986849515069,0.16423194638542946,0.6810144977844453,300,viral_gRNA
rnasoft_blstar,"Lavender,2015",0.3329880925346,0.006590079856836604,0.32040294503,0.34576705273,0.36963354636593815,0.16757147847386242,0.04832664127163573,0.6772450631542033,300,viral_gRNA
rnasoft_blstar,"Siegfried,2014",0.3580390979549004,0.006111907502860841,0.345781356605,0.36968687531,0.35711854876567223,0.16906222599841006,0.0004751455081262406,0.6928509590662292,300,viral_gRNA
rnasoft_blstar,"Simon,2019 Invitro",0.5851149445916008,0.0070366615718282545,0.5695690505950001,0.5975928237875,0.650769120059363,0.13375679648080918,0.35813235415237743,0.891318196642136,300,viral_gRNA
rnasoft_blstar,"Simon,2019 Invivo",0.4614404006922001,0.008788893870387603,0.44484454905500004,0.47856777710250004,0.42603554902189444,0.16955002432806476,0.09686925457133462,0.7649626013693027,300,viral_gRNA
rnasoft_blstar,"Watters,2018",-0.02858332400909998,0.029176589143304395,-0.085341393835,0.031118702867499994,-0.3371774748848837,0.8812801614786745,-1.8134722999227002,1.5155877070208923,300,viral_gRNA
rnasoft_blstar,"Watts,2009",0.48501780326850014,0.008507041116543945,0.468082020215,0.5013307432075,0.606468306049637,0.21960252791806054,0.1650449082358039,1.0429270652026827,300,viral_gRNA
rnastructure,"Dadonaite,2019",0.24503197090029988,0.008320955098254935,0.2291214765375,0.2612342380775,-1.1847013513375264,0.17559813972763338,-1.5101351904370395,-0.8365832822484204,300,viral_gRNA
rnastructure,"Huber, 2019 in virion",0.31519168520749996,0.0031204725176717696,0.30917317357,0.321087936855,-1.2990102064490032,0.060977523732564334,-1.4177090455020733,-1.178825956537557,300,viral_gRNA
rnastructure,"Huber, 2019 in vitro",0.16021018708119994,0.007714059332666835,0.14474616004750002,0.175786338455,-0.9553384704522285,0.5995965855507593,-1.9327541496592435,0.4576873329357449,300,viral_gRNA
rnastructure,"Kutchko,2018",0.34451119676199937,0.005955123976470134,0.33315276806500005,0.3559190459625,-1.148125884573801,0.133999130121193,-1.3982950946065038,-0.8837009085640575,300,viral_gRNA
rnastructure,"Lavender,2015",0.2724874923026999,0.007248423952906728,0.2582456218975,0.28636046751249994,-1.3195488054596987,0.14797070126214953,-1.5936665316819927,-1.0209255040121306,300,viral_gRNA
rnastructure,"Siegfried,2014",0.30184344023629966,0.006804023693745323,0.2884403492975,0.315295475305,-1.3545022255609775,0.1540042804931197,-1.6252714637847026,-1.0369891729530603,300,viral_gRNA
rnastructure,"Simon,2019 Invitro",0.4969170002310005,0.007933666400761668,0.48108755211500004,0.512696759135,-1.2220762616804837,0.13126988939205222,-1.4639402515719704,-0.9558388060819882,300,viral_gRNA
rnastructure,"Simon,2019 Invivo",0.3779524038887996,0.009109847545099166,0.36000769740750005,0.3953975611225,-1.360926666936933,0.14999444594497105,-1.6352168729798346,-1.0582499664268163,300,viral_gRNA
rnastructure,"Watters,2018",-0.008380149265699995,0.02713435424068002,-0.05747333234250001,0.045329659434999996,0.3119960939861591,0.8561387315534059,-1.3622461589971564,1.8332469868214671,300,viral_gRNA
rnastructure,"Watts,2009",0.4176996423451002,0.008843794609219299,0.400914019475,0.4347711117,-1.3083197516185119,0.1845301500303049,-1.6548676625590044,-0.9286380722112679,300,viral_gRNA
rnastructure_60C,"Dadonaite,2019",0.2802384007187001,0.007662782742651488,0.26428827548,0.29499800935250003,-0.2024439883350991,0.19898545690721584,-0.6053987190223422,0.18156228915849182,300,viral_gRNA
rnastructure_60C,"Huber, 2019 in virion",0.36464117383539996,0.0029729577135333943,0.35906258417000003,0.37040627276000004,-0.039057419522007523,0.06946373285913333,-0.1730497463081987,0.09707660814459808,300,viral_gRNA
rnastructure_60C,"Huber, 2019 in vitro",0.17309430366650036,0.00748189198954764,0.15836667814,0.18783706329750002,0.21998883148805956,0.6500009148785392,-1.0728132605986147,1.4626003277804038,300,viral_gRNA
rnastructure_60C,"Kutchko,2018",0.3872254472979,0.005429305554366447,0.37665884145,0.39790129620250003,0.04225987963536048,0.13892982949089444,-0.22235494101463785,0.3108285442661113,300,viral_gRNA
rnastructure_60C,"Lavender,2015",0.3247730663203005,0.006625635012780985,0.3119217570925,0.3375860746925,0.14005469433928378,0.17217712560760473,-0.19612647382295822,0.4655606568293825,300,viral_gRNA
rnastructure_60C,"Siegfried,2014",0.3516017709119994,0.006238525820544061,0.33962917834,0.3638549671775,0.16124223383852748,0.17343385541188439,-0.17431353867036337,0.503469587762429,300,viral_gRNA
rnastructure_60C,"Simon,2019 Invitro",0.5459741101924004,0.007274857930211227,0.5309057254375,0.5595279356525,-0.18083159757402245,0.1420221522748183,-0.4834393163072833,0.08459887872906052,300,viral_gRNA
rnastructure_60C,"Simon,2019 Invivo",0.4464975300577996,0.008682127536544921,0.4291828187225,0.4632585516125,0.10687791090599483,0.1745043944363938,-0.2512170560875244,0.4545410161000132,300,viral_gRNA
rnastructure_60C,"Watters,2018",-0.027203289277200032,0.028150027852795124,-0.08332534226,0.028819253539999975,-0.3029952379510459,0.8628550962681321,-1.8415154453826144,1.4469597586658103,300,viral_gRNA
rnastructure_60C,"Watts,2009",0.46064756240720045,0.008369526734889124,0.44406605722750003,0.4768807242675,-0.08915370929018182,0.2229452534874286,-0.5262806802980449,0.35621525799561043,300,viral_gRNA
vienna_2,"Dadonaite,2019",0.24965246555569984,0.008121182571888836,0.23451481672500002,0.2664901498325,-1.0566161891107022,0.18770941019327794,-1.4169678531735344,-0.6714013510875165,300,viral_gRNA
vienna_2,"Huber, 2019 in virion",0.31773311673469984,0.0031383282882989356,0.31148135321750003,0.32393306235999997,-1.2342121149125813,0.06244390233670195,-1.3499345527301951,-1.1027105736796732,300,viral_gRNA
vienna_2,"Huber, 2019 in vitro",0.16123511275849997,0.0077169029707421,0.1461900378925,0.176183141935,-0.8583610714544806,0.6132890637924336,-1.8977329685980622,0.4271176691244946,300,viral_gRNA
vienna_2,"Kutchko,2018",0.3352520683779003,0.006084131265213062,0.32290009896,0.34725792605,-1.4053234492859983,0.11986399860809832,-1.6215669831612205,-1.1548443813121194,300,viral_gRNA
vienna_2,"Lavender,2015",0.27467234874909985,0.0071306648039451415,0.26135880989750004,0.289126088815,-1.2592525757904858,0.156275523343365,-1.5424691800762225,-0.927334433581603,300,viral_gRNA
vienna_2,"Siegfried,2014",0.3039204232304003,0.006795026411867298,0.2905338934775,0.31710798267249996,-1.2908693969681415,0.1563088482209763,-1.5696938858358478,-0.9905346223494902,300,viral_gRNA
vienna_2,"Simon,2019 Invitro",0.5039256443778999,0.007970824105331049,0.48806492458,0.5206470269624999,-1.0733810049620363,0.13648073474312777,-1.3423597078477905,-0.8091733540466267,300,viral_gRNA
vienna_2,"Simon,2019 Invivo",0.3821026322113004,0.00951261899816297,0.36413458304499996,0.40083474867249996,-1.2713621635070422,0.1589571858127347,-1.5613603610090698,-0.9543875068113725,300,viral_gRNA
vienna_2,"Watters,2018",-0.013810719706699988,0.027183916887037782,-0.06721711034,0.040295939945,0.1447116550889141,0.851549241111139,-1.5019879049960132,1.7155477841225186,300,viral_gRNA
vienna_2,"Watts,2009",0.4239097974055999,0.008742422127309815,0.4066802591075,0.4407003062175,-1.1315113053471753,0.20031303368923054,-1.521831097116131,-0.7283690615799403,300,viral_gRNA
vienna_2_60C,"Dadonaite,2019",0.2811304572147003,0.007355544034387418,0.26700267142250006,0.2956286176375,-0.17837641218954342,0.19353834929289504,-0.562952107791389,0.1847314882592267,300,viral_gRNA
vienna_2_60C,"Huber, 2019 in virion",0.36660546061159965,0.002908569018678799,0.3610043832475,0.37241331383,0.010884256860819187,0.06997186926665533,-0.13023291664429526,0.14411705839449843,300,viral_gRNA
vienna_2_60C,"Huber, 2019 in vitro",0.17200493120369978,0.007751346020152562,0.15698563550000003,0.186981984175,0.12014271690273819,0.6709224765081715,-1.2683162748454804,1.4708492379611555,300,viral_gRNA
vienna_2_60C,"Kutchko,2018",0.3851746098418002,0.00562037813286412,0.37458692014250006,0.39608172876500003,-0.01477274552968673,0.14398773951274177,-0.3001524192415125,0.25886001493240696,300,viral_gRNA
vienna_2_60C,"Lavender,2015",0.3229430694658998,0.006660844997018282,0.3108295961625,0.33614077176250007,0.08884482374892462,0.17374449042051163,-0.2663942496535073,0.43277719782793383,300,viral_gRNA
vienna_2_60C,"Siegfried,2014",0.35332700851570004,0.005969520289504449,0.34118428446500004,0.36518278682,0.21443579039359595,0.17187045265543757,-0.14095578500624883,0.549619041613206,300,viral_gRNA
vienna_2_60C,"Simon,2019 Invitro",0.5412940662010997,0.007657356026176271,0.5258815596075,0.5566698501675,-0.28033681963197865,0.14906094211575507,-0.5742390041414321,0.019532622630388456,300,viral_gRNA
vienna_2_60C,"Simon,2019 Invivo",0.4430128982605999,0.008966586034063806,0.4256758963275,0.46047563079250003,0.03252429635093843,0.17890982367864383,-0.3233813808994962,0.3750706998757091,300,viral_gRNA
vienna_2_60C,"Watters,2018",-0.030322121478500007,0.02833463932118716,-0.087028179235,0.026048247915,-0.3955429849020233,0.8618306634833298,-1.8424484736297408,1.3297222553280488,300,viral_gRNA
vienna_2_60C,"Watts,2009",0.46358143361280013,0.008423949585314656,0.447490422805,0.48067099925249995,-0.004459607179169312,0.22235496441070568,-0.4384335878933366,0.4549777424555661,300,viral_gRNA
contrafold_2,"Huston, 2021 SARS-CoV-2 in vivo",0.21229375946640003,0.005472108856359504,0.2015020596475,0.22404251920999999,0.5366015728295213,0.22038980594247892,0.08412856716582749,0.9509125681442527,300,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.48421471082190065,0.006054546441615202,0.472232426135,0.49574862947500004,0.16515467948229562,0.22087241146132805,-0.2782614951789928,0.5806102746399295,300,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.31069573822109997,0.005025540529023335,0.30064548267,0.3201870431575,0.3275879227138644,0.17976570135193518,-0.02275048483062347,0.6768682151242166,300,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.3245057980263999,0.004819896859528523,0.31513376060250003,0.3340267524275,0.4957158030770305,0.17211119275608877,0.147848298871048,0.8124567339655908,300,SARS-CoV-2_gRNA
contrafold_2,SARS-CoV-2 5' UTRs,0.40912818129939926,0.012265453069849531,0.38567821249000006,0.43254795223500003,0.28325097830895685,0.48861491167765947,-0.7176083585837764,1.2095266667424383,300,SARS-CoV-2_gRNA
contrafold_2,"Sun, 2021 SARS-CoV-2 in vitro",0.3143292005625996,0.005130605062567817,0.30394933608,0.3244399100525,0.15345670366640668,0.2034362855376668,-0.25241129847834926,0.5572467683709834,300,SARS-CoV-2_gRNA
contrafold_2,"Sun, 2021 SARS-CoV-2 in vivo",0.3954067110196002,0.004760328787391791,0.38636057972250004,0.4044066394375,0.2777931359495488,0.16641698182533265,-0.04686123181373324,0.5892877171879407,300,SARS-CoV-2_gRNA
eternafold_B,"Huston, 2021 SARS-CoV-2 in vivo",0.24083664194249976,0.005264132504761303,0.2305411216,0.2505251178825,1.8247039476287434,0.13065608308682558,1.5484909396426185,2.0568062175306685,300,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.5167416654935001,0.005965293887072774,0.504653627805,0.5287299062375,1.4417096700813263,0.16478601268914894,1.1179098633555824,1.73225685948056,300,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.3449223954561993,0.0048279412801993035,0.335715281555,0.35394610477500005,1.629597225364875,0.12435435072506845,1.3765682981418175,1.847828240868375,300,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.35148889586779974,0.004907643345623079,0.3420703315575,0.36083299035000005,1.5508267653886076,0.1320843876388792,1.2814152745315532,1.799145053782329,300,SARS-CoV-2_gRNA
eternafold_B,SARS-CoV-2 5' UTRs,0.4288178807564997,0.012854706998959527,0.403876784535,0.45442131596,1.087635067582343,0.4258654214537617,0.15915820067863903,1.803617230764314,300,SARS-CoV-2_gRNA
eternafold_B,"Sun, 2021 SARS-CoV-2 in vitro",0.3504548652184002,0.004903339581623306,0.3409620271225,0.359444635115,1.6936865505217815,0.1352906538845083,1.387889130419211,1.9444506050610686,300,SARS-CoV-2_gRNA
eternafold_B,"Sun, 2021 SARS-CoV-2 in vivo",0.4347850141326003,0.004804596964226437,0.4255047530225,0.4440304019225,1.7562967120245638,0.10892901899558886,1.5390254712867018,1.951401661870308,300,SARS-CoV-2_gRNA
rnasoft_blstar,"Huston, 2021 SARS-CoV-2 in vivo",0.2066994146992,0.005779980700874633,0.195368876905,0.2171914618075,0.28430682458987955,0.24262216571819567,-0.17915860857080193,0.7339999516766567,300,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.5110276489060998,0.006064810841333353,0.4996402472125,0.5224189471425,1.2176498653157686,0.18658990465094247,0.8270735386545399,1.5616867602741469,300,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.31660634706099977,0.005258005923764315,0.30606717233249997,0.3266214863575,0.5518329856239227,0.1796450447586996,0.1870761179431203,0.894899246957004,300,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.32721551630500045,0.005083210751861546,0.31727574875250003,0.3372796139975,0.5999512382551987,0.1736910769879816,0.24207540570243974,0.9288875607284894,300,SARS-CoV-2_gRNA
rnasoft_blstar,SARS-CoV-2 5' UTRs,0.4152313050875006,0.013366955871622987,0.38902722968500003,0.4413199272125,0.5333290616646276,0.48247447528358767,-0.4762094421683463,1.397732890453413,300,SARS-CoV-2_gRNA
rnasoft_blstar,"Sun, 2021 SARS-CoV-2 in vitro",0.3251214682077,0.005307827660853251,0.31487814681000004,0.336140555145,0.6136672560033013,0.1979092416140179,0.22911394769007576,1.0099163552314108,300,SARS-CoV-2_gRNA
rnasoft_blstar,"Sun, 2021 SARS-CoV-2 in vivo",0.40522440876200005,0.004860268658214447,0.39574720138,0.4153561313625,0.6461273262664359,0.1613729883701388,0.32552636221560083,0.9610745843399238,300,SARS-CoV-2_gRNA
rnastructure,"Huston, 2021 SARS-CoV-2 in vivo",0.18238610747439998,0.006442980416982398,0.1703567596325,0.19513073650249999,-0.8095562168332671,0.24759575306007245,-1.261653468881555,-0.2748503046114053,300,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.45480339243449974,0.006945168362911541,0.4415208591875,0.46818630663250005,-0.9847092229037984,0.2208162994634113,-1.3984227268237228,-0.5223311989042864,300,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.26809607435950006,0.005731448494780774,0.256401906575,0.279270145565,-1.2903066064852788,0.1559782605273726,-1.5880278360921465,-0.9440812079928553,300,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.2797621891199004,0.005249251912547806,0.269357208415,0.29066831932500004,-1.2525052821007163,0.15726975177321317,-1.5466886677386362,-0.9325954171487083,300,SARS-CoV-2_gRNA
rnastructure,SARS-CoV-2 5' UTRs,0.37498138237110074,0.014634464649182161,0.3459905687375,0.40458869739750003,-1.089137982209222,0.4802143790048349,-1.873446534140257,0.016525215171718174,300,SARS-CoV-2_gRNA
rnastructure,"Sun, 2021 SARS-CoV-2 in vitro",0.2825137631967001,0.005450856739065376,0.271948008485,0.29299249616,-1.1995777203520304,0.1781951748388228,-1.5197657800887308,-0.8337820812330415,300,SARS-CoV-2_gRNA
rnastructure,"Sun, 2021 SARS-CoV-2 in vivo",0.3601065189490998,0.0056890400794008915,0.3491609510775,0.3704673009025,-1.044482429391551,0.1701548130888857,-1.3796042681838763,-0.7078868908824173,300,SARS-CoV-2_gRNA
rnastructure_60C,"Huston, 2021 SARS-CoV-2 in vivo",0.1922567224340002,0.005977313099167111,0.18111192083,0.20442683556250002,-0.3669585600992911,0.2534224019777081,-0.8422614728150931,0.1567947882289707,300,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.4649929090904996,0.00611288516053538,0.45264798234,0.47683240486500006,-0.5886279284834713,0.2148703784777283,-0.9775343198416921,-0.1780234172751667,300,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.2981738251881998,0.005371004506092581,0.2881348476225,0.309170149135,-0.14986991164437824,0.1929891785230239,-0.5255973194067909,0.21635863129157273,300,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.3067521252593001,0.005149459116767067,0.29661644451,0.3171842161175,-0.19808963006265828,0.18624208750734597,-0.5515377344856579,0.18462573829585935,300,SARS-CoV-2_gRNA
rnastructure_60C,SARS-CoV-2 5' UTRs,0.40021011792499983,0.013237350706780884,0.374881463575,0.42601079350500004,-0.07223399054937567,0.5197481511231806,-1.1279605247349664,0.8914397980310382,300,SARS-CoV-2_gRNA
rnastructure_60C,"Sun, 2021 SARS-CoV-2 in vitro",0.30789130054010005,0.005432074227527039,0.29705088063999996,0.3184860357725,-0.1196196951600138,0.21175153245029527,-0.5215291524506948,0.3207935777367581,300,SARS-CoV-2_gRNA
rnastructure_60C,"Sun, 2021 SARS-CoV-2 in vivo",0.3801808078402001,0.005135188342671525,0.37058959014250004,0.3905095803475,-0.29347130302549906,0.17592511292471952,-0.6259367128829126,0.038147966598182016,300,SARS-CoV-2_gRNA
vienna_2,"Huston, 2021 SARS-CoV-2 in vivo",0.18007081219239987,0.0065678024321585,0.16712573662,0.19244861224,-0.9130884493720491,0.24618699737928065,-1.3604305111705106,-0.42154867026140086,300,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.46314183002190024,0.006776085600843269,0.44950775902,0.47589664804,-0.6585254788601995,0.23711562090356705,-1.1099078657604038,-0.1754451881786461,300,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.2752690487532004,0.0056958900510519,0.26400259930750003,0.28643280029,-1.0178475622311722,0.17383993913359588,-1.356991894470487,-0.6766988902113161,300,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.2841883364064999,0.005520706096219132,0.2736748221725,0.29499164431,-1.0791467310820377,0.1744023648182757,-1.4117127383337926,-0.7268501370706205,300,SARS-CoV-2_gRNA
vienna_2,SARS-CoV-2 5' UTRs,0.3721039035220999,0.01486672059745928,0.34373528116499996,0.40002524789500005,-1.2030100054053123,0.4709846553353577,-1.9609767369812208,-0.15796500852645048,300,SARS-CoV-2_gRNA
vienna_2,"Sun, 2021 SARS-CoV-2 in vitro",0.2872631185449005,0.0056684011109082565,0.27613916281,0.29827288504000005,-0.9985751301280955,0.2029888343709175,-1.386043733244884,-0.6072875234385512,300,SARS-CoV-2_gRNA
vienna_2,"Sun, 2021 SARS-CoV-2 in vivo",0.3627109283798006,0.005583912714734135,0.351765332205,0.37399112791,-0.9481775973956869,0.17605805098421,-1.2699565850449128,-0.5656303875597853,300,SARS-CoV-2_gRNA
vienna_2_60C,"Huston, 2021 SARS-CoV-2 in vivo",0.18802951095250006,0.0058873741044309464,0.1761968146725,0.1986907393875,-0.5560091187435399,0.2418547284167138,-1.013269988201343,-0.09046356415461126,300,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.4648575202502003,0.006353937294488063,0.452604524895,0.47781466469,-0.5926515846319224,0.22113840824487419,-0.9942040473160604,-0.1511051356751635,300,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.3007718271105002,0.0052560555445417476,0.2902137504125,0.3103496154025,-0.050994053341832705,0.18701232621040875,-0.4331862367116599,0.29693366178307057,300,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.30883026581579937,0.005358544649039845,0.2982219705025,0.3188647796275,-0.11675216347542257,0.19024466614135987,-0.47348289517573616,0.23528397710319274,300,SARS-CoV-2_gRNA
vienna_2_60C,SARS-CoV-2 5' UTRs,0.41333566377869974,0.012852742283541652,0.38906954819500006,0.43871290768250004,0.4601668706079804,0.4775966411900163,-0.45975589320692006,1.3371020354170846,300,SARS-CoV-2_gRNA
vienna_2_60C,"Sun, 2021 SARS-CoV-2 in vitro",0.30736976509580005,0.005241624676855715,0.29725951675249995,0.3177692348075,-0.14303796455135045,0.2097323807512429,-0.5601752617106266,0.24245172375906704,300,SARS-CoV-2_gRNA
vienna_2_60C,"Sun, 2021 SARS-CoV-2 in vivo",0.3774926001074001,0.00521818438080588,0.367739951735,0.38730813724999996,-0.3940858444278111,0.1817921126671222,-0.7269238976037984,-0.04624647008038405,300,SARS-CoV-2_gRNA
contrafold_2,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.2844666758353,0.023833194043479528,0.23467316597750001,0.3301700992275,-0.4152751079868903,0.8470003487815922,-1.8472521931830528,1.2372321611325259,300,mRNA
contrafold_2,"Leppek, 2021, Nluc mRNA DMS in vitro",0.5537480760856003,0.02113614358353383,0.5120027605375,0.5936817458475,0.5249708132114731,0.6634293121776464,-0.8339387589737366,1.698291527617591,300,mRNA
contrafold_2,"Mauger,2019",0.45192828393419965,0.003083417133660645,0.44562836668250005,0.45779182510250005,0.6670310138505813,0.08272776913870561,0.5018417813906009,0.8225817979643985,300,mRNA
contrafold_2,"Sun, 2019 HEK293 chromatin in vitro",0.20421588478920022,0.0012671736665257809,0.20183671524,0.20668726043750002,0.25465879341412034,0.05197577194219702,0.15619346761722597,0.3549679217832397,300,mRNA
contrafold_2,"Sun, 2019 HEK293 chromatin in vivo",0.1297980980996,0.002801134760380585,0.124323533405,0.1353419435725,0.3580511958043309,0.1793977308070695,0.004756985589383168,0.6894199956401947,300,mRNA
contrafold_2,"Sun, 2019 HEK293 cytoplasm in vitro",0.2673031364158001,0.0011448928399981058,0.265127016625,0.26953407226500004,0.4074506855164146,0.03888408041813214,0.3316527616303555,0.4810747662015414,300,mRNA
contrafold_2,"Sun, 2019 HEK293 cytoplasm in vivo",0.1834261495872003,0.0019997341526056607,0.17945767082250003,0.1874341208125,0.2779190863004299,0.09864852283635296,0.09143958516925206,0.4671985329090102,300,mRNA
